url,dist_nearest_school_m,schools_1km
https://www.redfin.com/MO/Saint-Louis/2909-Wyoming-St-63118/home/87395010,614.7743182742689,1
https://www.redfin.com/MO/Saint-Louis/5643-Pernod-Ave-63139/home/93780758,773.0281504325163,1
https://www.redfin.com/MO/Saint-Louis/6641-Villa-Ave-63139/home/173620408,736.4425344341744,4
https://www.redfin.com/MO/Saint-Louis/3841-Rainor-Ct-63116/home/93785251,667.7899030205984,1
https://www.redfin.com/MO/Saint-Louis/3327-Illinois-Ave-63118/home/93694036,874.7250255739914,1
https://www.redfin.com/MO/Saint-Louis/3511-Connecticut-St-63118/home/93693300,444.38128688225294,1
https://www.redfin.com/MO/Saint-Louis/6409-Lansdowne-Ave-63109/home/93779904,654.974952712718,1
https://www.redfin.com/MO/Saint-Louis/2706-Saint-Vincent-Ave-63104/home/93700646,238.30581992353453,3
https://www.redfin.com/MO/Saint-Louis/3324-Vista-Ave-63104/home/93700908,527.9278230397177,3
https://www.redfin.com/MO/St-Louis/3301-Eads-Ave-63104/unit-6A/home/175626342,502.2060719926682,5
https://www.redfin.com/MO/Saint-Louis/3505-Illinois-Ave-63118/home/62758185,462.08406327065006,2
https://www.redfin.com/MO/Saint-Louis/3829-Flad-Ave-63110/home/93700268,544.3152324744474,4
https://www.redfin.com/MO/Saint-Louis/1508-Tamm-Ave-63139/home/93762236,296.62840916172604,2
https://www.redfin.com/MO/Saint-Louis/4200-Westminster-Pl-63108/home/62769117,545.7741291103904,5
https://www.redfin.com/MO/Saint-Louis/7123-Rabenberg-Pl-63143/home/62759942,1633.4849444473307,0
https://www.redfin.com/MO/Saint-Louis/3221-Taft-Ave-63111/home/93706209,709.3661866873448,1
https://www.redfin.com/MO/Saint-Louis/4961-Schollmeyer-Ave-63109/home/93764457,339.05811240413937,1
https://www.redfin.com/MO/Saint-Louis/3204-Henrietta-St-63104/home/76312337,646.7338279246691,3
https://www.redfin.com/MO/Saint-Louis/3705-Blow-St-63116/home/93712025,1185.7306705237359,0
https://www.redfin.com/MO/Saint-Louis/4046-Holly-Hills-Blvd-63116/home/81971252,309.8514650136322,3
https://www.redfin.com/MO/Saint-Louis/4700-Penrose-St-63115/home/93733149,1019.3608623922715,0
https://www.redfin.com/MO/Saint-Louis/5734-Itaska-St-63109/home/93767934,748.6369003924549,1
https://www.redfin.com/MO/Saint-Louis/5461-Goethe-Ave-63109/home/93775700,905.3664870481135,1
https://www.redfin.com/MO/Saint-Louis/3131-Ivanhoe-Ave-63139/home/93741916,1394.851616474209,0
https://www.redfin.com/MO/Saint-Louis/6361-Devonshire-Ave-63109/home/93780127,673.7162352418663,1
https://www.redfin.com/MO/Saint-Louis/1448-Graham-St-63139/home/93778537,282.2453763682953,2
https://www.redfin.com/MO/Saint-Louis/4366-Osceola-St-63116/home/93764748,355.6415827282279,1
https://www.redfin.com/MO/Saint-Louis/3943-Tholozan-Ave-63116/home/93728608,1160.156159837364,0
https://www.redfin.com/MO/Saint-Louis/4249-Botanical-Ave-63110/home/93746771,175.20322073812986,3
https://www.redfin.com/MO/Saint-Louis/7137-Virginia-Ave-63111/home/93680054,272.173573355572,1
https://www.redfin.com/MO/Saint-Louis/5476-Bischoff-Ave-63110/home/93772184,603.0757851761267,1
https://www.redfin.com/MO/Saint-Louis/5887-Cates-Ave-63112/home/93723948,608.9913329485707,5
https://www.redfin.com/MO/Saint-Louis/5609-Pennsylvania-Ave-63111/home/93708607,890.8114807053101,1
https://www.redfin.com/MO/Saint-Louis/5219-Dewey-Ave-63116/home/93742517,535.8301085973284,1
https://www.redfin.com/MO/Saint-Louis/4609-S-Broadway-63111/home/93706938,1144.7346681441556,0
https://www.redfin.com/MO/Saint-Louis/3816-Flora-Pl-63110/home/93700327,573.749464134283,4
https://www.redfin.com/MO/Saint-Louis/5016-Gerritt-Ave-63116/home/93766657,736.8432829290957,1
https://www.redfin.com/MO/St-Louis/2741-Lafayette-Ave-63104/home/194345320,135.41856809756965,2
https://www.redfin.com/MO/Saint-Louis/3428-Vista-Ave-63104/home/93700873,436.88622973531216,5
https://www.redfin.com/MO/Saint-Louis/6419-Woodbine-Ct-63109/home/93774318,798.6017266054399,2
https://www.redfin.com/MO/Saint-Louis/6423-Murdoch-Ave-63109/home/93779868,443.8515474152097,1
https://www.redfin.com/MO/Saint-Louis/2826-Oregon-Ave-63118/home/93691817,385.9605656665861,2
https://www.redfin.com/MO/Saint-Louis/5030-Lotus-Ave-63113/home/93738145,101.43831210579536,1
https://www.redfin.com/MO/Saint-Louis/8100-Southpark-Ct-63125/home/62731698,1726.907157394006,0
https://www.redfin.com/MO/Saint-Louis/2125-Macklind-Ave-63110/home/93726972,524.5566922351013,1
https://www.redfin.com/MO/Saint-Louis/4435-Tholozan-Ave-63116/home/63731720,771.4162243714917,1
https://www.redfin.com/MO/Saint-Louis/5813-Minnesota-Ave-63111/home/93708446,798.003191932927,1
https://www.redfin.com/MO/Saint-Louis/2005-Hereford-St-63110/home/93728066,720.305599879474,2
https://www.redfin.com/MO/Saint-Louis/3154-Garden-Hill-Ln-63139/home/93674337,828.1346488890579,2
https://www.redfin.com/MO/Saint-Louis/1807-Cambridge-Ln-63147/home/93781517,714.1414046232115,1
https://www.redfin.com/MO/Saint-Louis/7136-Bancroft-Ave-63109/home/62693489,1660.721457703946,0
https://www.redfin.com/MO/Saint-Louis/7227-Pennsylvania-Ave-63111/home/93710712,594.4779764861964,1
https://www.redfin.com/MO/Saint-Louis/7121-Yates-St-63116/home/93784129,210.47704670322665,2
https://www.redfin.com/MO/Saint-Louis/6949-Hancock-Ave-63139/home/93743562,1121.8752017710929,0
https://www.redfin.com/MO/Saint-Louis/5451-Tedmar-Ct-63139/home/93742842,592.1600653295243,3
https://www.redfin.com/MO/Saint-Louis/3328-Norma-Ct-63139/home/93743346,570.6337915599829,1
https://www.redfin.com/MO/Saint-Louis/4237-Botanical-Ave-63110/home/93746763,177.07041826097563,3
https://www.redfin.com/MO/Saint-Louis/4351-Bingham-Ave-63116/home/93771900,288.5074834051854,1
https://www.redfin.com/MO/Saint-Louis/3829-Upton-St-63116/home/93785265,728.7293936789548,1
https://www.redfin.com/MO/Saint-Louis/6551-Winona-Ave-63109/home/93775458,700.3401462663351,2
https://www.redfin.com/MO/Saint-Louis/5542-Mardel-Ave-63109/home/93782549,770.4268116967763,2
https://www.redfin.com/MO/Saint-Louis/3833-Humphrey-St-63116/home/93728449,860.2373445495316,1
https://www.redfin.com/MO/Saint-Louis/4261-Swan-Ave-63110/home/93725772,227.619844786621,5
https://www.redfin.com/MO/Saint-Louis/6042-Oleatha-Ave-63139/home/93775374,230.47272748840658,2
https://www.redfin.com/MO/Saint-Louis/1313-S-Boyle-Ave-63110/home/93725927,261.75750093086356,4
https://www.redfin.com/MO/Saint-Louis/3957-Cleveland-Ave-63110/home/93746275,530.4287407022142,4
https://www.redfin.com/MO/Saint-Louis/3117-Portis-Ave-63116/home/93748765,688.3396707732318,2
https://www.redfin.com/MO/Saint-Louis/3721-Hebert-St-63107/home/93702095,317.4405682352509,2
https://www.redfin.com/MO/Saint-Louis/5705-Lindenwood-Ave-63109/home/93780916,555.6713558414565,1
https://www.redfin.com/MO/Saint-Louis/7403-Commonwealth-Ave-63143/home/93751164,2086.336672116685,0
https://www.redfin.com/MO/Saint-Louis/4745-Sigel-Ave-63116/home/93759127,836.2488998570913,1
https://www.redfin.com/MO/Saint-Louis/5623-Milentz-Ave-63109/home/93771456,591.2187327713783,2
https://www.redfin.com/MO/Saint-Louis/4934-Rosalie-St-63115/home/93760988,1340.0859582494006,0
https://www.redfin.com/MO/Saint-Louis/6222-Marmaduke-Ave-63139/home/93767672,397.27902561818905,2
https://www.redfin.com/MO/Saint-Louis/5318-Michigan-Ave-63111/home/62739357,744.7726843899922,1
https://www.redfin.com/MO/Saint-Louis/5110-Page-Blvd-63113/home/93752372,955.2007697798836,2
https://www.redfin.com/MO/Saint-Louis/2902-Michigan-Ave-63118/home/93692123,628.0114543031177,3
https://www.redfin.com/MO/Saint-Louis/6722-Dolan-Pl-63139/home/93740481,178.43399628651528,1
https://www.redfin.com/MO/Saint-Louis/3530-Wyoming-St-63118/home/93693425,563.813676639792,1
https://www.redfin.com/MO/Saint-Louis/6923-Hillsland-Ave-63109/home/93781333,683.6409684113096,1
https://www.redfin.com/MO/Saint-Louis/5338-Northrup-Ave-63110/home/93726493,679.3089167442397,1
https://www.redfin.com/MO/Saint-Louis/5908-Victoria-Ave-63110/home/93726382,831.4448632378761,3
https://www.redfin.com/MO/Saint-Louis/719-Lami-St-63104/home/62767433,369.73374123974105,1
https://www.redfin.com/MO/Saint-Louis/6601-Lindenwood-Pl-63109/home/93774920,523.0089050458679,1
https://www.redfin.com/MO/St-Louis/3868-Blvd-Heights-Ct-63116/unit-67/home/177018858,663.2952717230622,1
https://www.redfin.com/MO/Saint-Louis/6600-Nottingham-Ave-63109/home/93779654,151.5911055320693,1
https://www.redfin.com/MO/Saint-Louis/4221-Wyoming-St-63116/home/89184043,284.25488903983876,2
https://www.redfin.com/MO/Saint-Louis/5522-Lisette-Ave-63109/home/93776615,798.3340689483599,3
https://www.redfin.com/MO/Saint-Louis/2008-Crittenden-St-63118/home/93699104,1073.166741617093,0
https://www.redfin.com/MO/Saint-Louis/1530-Gregg-Ave-63139/home/93761924,413.61599251197117,2
https://www.redfin.com/MO/Saint-Louis/4674-Rosa-Ave-63116/home/62732768,989.2839566456774,1
https://www.redfin.com/MO/Saint-Louis/1526-E-Linton-Ave-63107/home/93713250,307.3823968478614,2
https://www.redfin.com/MO/Saint-Louis/3718-Humphrey-St-63116/home/93699992,1034.7012447826153,0
https://www.redfin.com/MO/Saint-Louis/6726-Dolan-Pl-63139/home/93740482,168.53053644345064,1
https://www.redfin.com/MO/Saint-Louis/4731-Rosa-Ave-63116/home/93759271,1117.2446968022325,0
https://www.redfin.com/MO/Saint-Louis/5308-Nottingham-Ave-63109/home/93755143,486.0545798408452,1
https://www.redfin.com/MO/Saint-Louis/6830-Lansdowne-Ave-63109/home/93773943,679.775251690201,1
https://www.redfin.com/MO/Saint-Louis/3415-Missouri-Ave-63118/home/93694542,640.1763604968586,1
https://www.redfin.com/MO/Saint-Louis/3911-Potomac-St-63116/home/93729002,954.4294647026155,1
https://www.redfin.com/MO/Saint-Louis/6910-Glades-Ave-63139/home/93741360,242.44022546455045,1
https://www.redfin.com/MO/Saint-Louis/1443-Graham-St-63139/home/93778433,226.37059690313467,2
https://www.redfin.com/MO/Saint-Louis/3944-Keokuk-St-63116/home/93778738,1155.0005652882755,0
https://www.redfin.com/MO/Saint-Louis/416-Fassen-St-63111/home/93708653,568.9127040720447,1
https://www.redfin.com/MO/Saint-Louis/5322-Daggett-Ave-63110/home/93726884,739.7463109524929,2
https://www.redfin.com/MO/Saint-Louis/6263-Odell-St-63139/home/93767966,581.6104201422398,2
https://www.redfin.com/MO/Saint-Louis/4141-Utah-St-63116/home/93729514,152.14538330579023,2
https://www.redfin.com/MO/Saint-Louis/3418-Wisconsin-Ave-63118/home/93680298,729.6123684410079,2
https://www.redfin.com/MO/Saint-Louis/2221-Richert-Pl-63143/home/93741444,870.0647437418459,1
https://www.redfin.com/MO/Saint-Louis/1730-S-10th-St-63104/home/93683838,866.6249475797209,2
https://www.redfin.com/MO/Saint-Louis/3716-N-25th-St-63107/home/93697062,1002.2298999319473,0
https://www.redfin.com/MO/Saint-Louis/3313-Vista-Ave-63104/home/93700928,597.7391737415909,3
https://www.redfin.com/MO/Saint-Louis/1729-Nicholson-Pl-63104/home/93690284,220.76612178383533,6
https://www.redfin.com/MO/Saint-Louis/1319-Lami-St-63104/home/93686447,778.6327959472553,3
https://www.redfin.com/MO/Saint-Louis/2516-Tamm-Ave-63139/home/93743586,876.1452211380018,2
https://www.redfin.com/MO/Saint-Louis/6064-Hancock-Ave-63139/home/93748787,607.4894727491494,2
https://www.redfin.com/MO/Saint-Louis/6024-Columbia-Ave-63139/home/93757210,206.56220282815258,2
https://www.redfin.com/MO/Saint-Louis/7301-Pennsylvania-Ave-63111/home/93710800,600.7803771091519,1
https://www.redfin.com/MO/Saint-Louis/5721-Devonshire-Ave-63109/home/93753128,872.5318077838964,1
https://www.redfin.com/MO/Saint-Louis/3830-Juniata-St-63116/home/93728336,786.5411694677005,1
https://www.redfin.com/MO/Saint-Louis/2609-N-Sarah-St-63113/home/93717240,645.9396439792487,2
https://www.redfin.com/MO/Saint-Louis/7025-Ethel-Ave-63117/home/93760633,479.98398913887786,2
https://www.redfin.com/MO/Saint-Louis/5627-Milentz-Ave-63109/home/93771457,575.8906049046021,2
https://www.redfin.com/MO/Saint-Louis/3948-Dover-Pl-63116/home/93774750,675.3070920389606,1
https://www.redfin.com/MO/Saint-Louis/6551-Smiley-Ave-63139/home/93742291,1302.8369225832182,0
https://www.redfin.com/MO/Saint-Louis/2929-Dodier-St-63107/home/93754632,398.63210716766065,1
https://www.redfin.com/MO/Saint-Louis/625-Walsh-St-63111/home/62743719,600.2945214956518,1
https://www.redfin.com/MO/Saint-Louis/2631-Nebraska-Ave-63118/home/79074333,499.67661105869865,3
https://www.redfin.com/MO/Saint-Louis/6519-Devonshire-Ave-63109/home/93779040,370.61540290486954,1
https://www.redfin.com/MO/Saint-Louis/6308-Winona-Ave-63109/home/93782109,634.9180274126969,2
https://www.redfin.com/MO/Saint-Louis/4422-Vista-Ave-63110/home/169425125,318.4030998678667,4
https://www.redfin.com/MO/Saint-Louis/3834-Rainor-Ct-63116/home/93785343,744.9321940183343,1
https://www.redfin.com/MO/Saint-Louis/7375-Sharp-Ave-63116/home/93784841,486.42152632147025,2
https://www.redfin.com/MO/Saint-Louis/3927-Federer-Pl-63116/home/62740476,583.0211293924965,1
https://www.redfin.com/MO/St-Louis/5809-Park-63147/home/177024550,177.586782946334,1
https://www.redfin.com/MO/Saint-Louis/21-Willmore-Rd-63109/home/93782583,930.087230104061,1
https://www.redfin.com/MO/Saint-Louis/3327-Park-Ave-63104/home/93700901,488.9754051397459,4
https://www.redfin.com/MO/Saint-Louis/3912-Bates-St-63116/home/93781579,953.0501210941742,1
https://www.redfin.com/MO/Saint-Louis/2332-S-Compton-Ave-63104/home/93671850,356.7608358297389,2
https://www.redfin.com/MO/Saint-Louis/4715-Rosa-Ave-63116/home/62717755,1072.527134250904,0
https://www.redfin.com/MO/Saint-Louis/5230-Fairview-Ave-63139/home/93742629,256.1173021214556,3
https://www.redfin.com/MO/Saint-Louis/5217-Fairview-Ave-63139/home/62735421,222.59009043066305,3
https://www.redfin.com/MO/Saint-Louis/3923-Prather-Ave-63109/home/62752555,810.7118369010556,1
https://www.redfin.com/MO/Saint-Louis/6137-Colorado-Ave-63111/home/93709529,662.2523851485046,1
https://www.redfin.com/MO/Saint-Louis/5533-Winona-Ave-63109/home/93782360,583.7607674602104,2
https://www.redfin.com/MO/Saint-Louis/5833-Delor-St-63109/home/62759578,582.9856371681492,2
https://www.redfin.com/MO/Saint-Louis/6323-Alaska-Ave-63111/home/93709337,938.2087207870266,2
https://www.redfin.com/MO/Saint-Louis/4325-Koeln-Ave-63116/home/62765538,444.8693362391517,2
https://www.redfin.com/MO/Saint-Louis/3526-Nebraska-Ave-63118/home/93694855,507.6799105136636,2
https://www.redfin.com/MO/St-Louis/3201-Eads-Ave-63104/unit-1/home/177082425,630.0270294080606,5
https://www.redfin.com/MO/Saint-Louis/4321-Quincy-St-63116/home/93784481,224.39688545060437,2
https://www.redfin.com/MO/Saint-Louis/5736-Winona-Ave-63109/home/93780872,683.6335449937096,2
https://www.redfin.com/MO/Saint-Louis/5250-Sutherland-Ave-63109/home/93752869,162.97814179182012,1
https://www.redfin.com/MO/Saint-Louis/6039-Juniata-St-63139/home/62767316,724.710284770605,2
https://www.redfin.com/MO/Saint-Louis/5101-McCausland-Ave-63109/home/93781547,724.220489772291,1
https://www.redfin.com/MO/Saint-Louis/2106-S-11th-St-63104/home/93686332,839.239090849026,2
https://www.redfin.com/MO/Saint-Louis/6309-Murdoch-Ave-63109/home/93780213,805.4879748551037,1
https://www.redfin.com/MO/Saint-Louis/7714-Vermont-Ave-63111/home/93711101,1052.8185014922394,0
https://www.redfin.com/MO/Saint-Louis/6632-Winnebago-St-63109/home/62711231,743.8608456525398,2
https://www.redfin.com/MO/Saint-Louis/8725-Annetta-Ave-63147/home/93779397,792.617554759828,1
https://www.redfin.com/MO/Saint-Louis/1923-Sublette-Ave-63110/home/93726535,1014.4350425954259,0
https://www.redfin.com/MO/Saint-Louis/2311-Arsenal-St-63118/home/62740985,843.3815023061097,1
https://www.redfin.com/MO/Saint-Louis/4817-Rhodes-Ave-63116/home/93766553,647.2417964330048,1
https://www.redfin.com/MO/Saint-Louis/6823-Minnesota-Ave-63111/home/93710470,350.561496537743,1
https://www.redfin.com/MO/Saint-Louis/6249-Marmaduke-Ave-63139/home/93754730,491.612848305961,2
https://www.redfin.com/MO/Saint-Louis/2701-McNair-Ave-63118/home/93697833,737.8794441921167,3
https://www.redfin.com/MO/Saint-Louis/7005-Trainor-Ct-63116/home/93773352,673.6382350336205,2
https://www.redfin.com/MO/Saint-Louis/4558-Cote-Brilliante-Ave-63113/home/93718835,941.5158969546688,1
https://www.redfin.com/MO/Saint-Louis/3841-Fairview-Ave-63116/home/70323341,1078.030047705469,0
https://www.redfin.com/MO/Saint-Louis/5717-Bartmer-Ave-63112/home/93722564,324.4752836107443,3
https://www.redfin.com/MO/Saint-Louis/4502-Tholozan-Ave-63116/home/93730026,807.257898563537,1
https://www.redfin.com/MO/Saint-Louis/5557-Elizabeth-Ave-63110/home/93772554,728.2617275471497,3
https://www.redfin.com/MO/Saint-Louis/6353-Murdoch-Ave-63109/home/93780222,644.0307515966888,1
https://www.redfin.com/MO/Saint-Louis/3743-Sullivan-Ave-63107/home/93702135,347.411878486215,3
https://www.redfin.com/MO/Saint-Louis/3410-McCausland-Ave-63139/home/62695577,1254.5896349475188,0
https://www.redfin.com/MO/Saint-Louis/8748-Jordan-Ave-63147/home/93782973,1305.0913609967515,0
https://www.redfin.com/MO/Saint-Louis/3143-Ohio-Ave-63118/home/93697079,889.7785075939831,1
https://www.redfin.com/MO/Saint-Louis/6301-Potomac-St-63139/home/62708008,504.15787244879067,2
https://www.redfin.com/MO/Saint-Louis/3442-Potomac-St-63118/home/93695418,1044.0344031689467,0
https://www.redfin.com/MO/Saint-Louis/6518-Parkwood-Pl-63116/home/62708481,718.1228020455868,4
https://www.redfin.com/MO/Saint-Louis/4149-Humphrey-St-63116/unit-4149/home/93679024,76.41024420008361,2
https://www.redfin.com/MO/Saint-Louis/4645-Adkins-Ave-63116/home/93757030,498.70579878962747,2
https://www.redfin.com/MO/Saint-Louis/3937-Russell-Blvd-63110/home/93747580,136.85725341283856,5
https://www.redfin.com/MO/Saint-Louis/1035-Central-Ave-63139/home/93759988,89.94715588035895,1
https://www.redfin.com/MO/Saint-Louis/3808-Olive-St-63108/home/181866746,257.3010406369197,12
https://www.redfin.com/MO/Saint-Louis/1917-S-Compton-Ave-63104/home/62762825,830.5938636231131,4
https://www.redfin.com/MO/Saint-Louis/4607-S-Spring-Ave-63116/home/62727936,603.3689435387796,1
https://www.redfin.com/MO/Saint-Louis/8601-Tara-Ln-63147/home/93732062,913.4863482066747,2
https://www.redfin.com/MO/Saint-Louis/5713-Acme-Ave-63136/home/93421445,625.0593209323805,1
https://www.redfin.com/MO/Saint-Louis/5852-Clemens-Ave-63112/home/93680626,491.27215013319164,4
https://www.redfin.com/MO/Saint-Louis/5431-Elizabeth-Ave-63110/home/93772092,346.076762451896,1
https://www.redfin.com/MO/Saint-Louis/6456-Wade-Ave-63139/home/93740751,273.05689916295785,2
https://www.redfin.com/MO/Saint-Louis/5236-Daggett-Ave-63110/home/62689692,776.2699527985131,2
https://www.redfin.com/MO/Saint-Louis/4120-Haven-St-63116/home/62716855,500.51910366772717,3
https://www.redfin.com/MO/Saint-Louis/4865-Bessie-Ave-63115/home/93733388,642.3418361931881,1
https://www.redfin.com/MO/Saint-Louis/5958-Floy-Ave-63147/home/79024620,493.014926513182,1
https://www.redfin.com/MO/Saint-Louis/4566-Washington-Blvd-63108/home/93676136,289.3603747512054,3
https://www.redfin.com/MO/Saint-Louis/3623-Oregon-Ave-63118/home/93696399,303.65664162707213,2
https://www.redfin.com/MO/Saint-Louis/4108-De-Tonty-St-63110/home/143286953,379.6025118440937,5
https://www.redfin.com/MO/Saint-Louis/4128-De-Tonty-St-63110/home/143286956,322.5547141667447,5
https://www.redfin.com/MO/St-Louis/4201-W-Pine-Blvd-63108/unit-106/home/175152249,317.5031284447136,6
https://www.redfin.com/MO/Saint-Louis/1505-W-Billon-Ave-63139/home/93741494,489.50023018121846,2
https://www.redfin.com/MO/Saint-Louis/3411-Vista-Ave-63104/home/93700939,501.0940862297628,4
https://www.redfin.com/MO/Saint-Louis/6927-Sutherland-Ave-63109/home/181867591,954.3060101592637,1
https://www.redfin.com/MO/Saint-Louis/3253-Texas-Ave-63118/home/62699239,1075.268333213639,0
https://www.redfin.com/MO/Saint-Louis/2208-Chippewa-St-63118/home/93696777,342.8020328016321,3
https://www.redfin.com/MO/Saint-Louis/7344-Sharp-Ave-63116/home/93785078,453.1067636449883,2
https://www.redfin.com/MO/Saint-Louis/2223-Sublette-Ave-63110/home/93772621,591.6702246169284,1
https://www.redfin.com/MO/Saint-Louis/3506-Pennsylvania-Ave-63118/home/93694885,572.2617472575145,1
https://www.redfin.com/MO/Saint-Louis/4424-Randall-Pl-63107/home/93703512,1003.3891152055272,0
https://www.redfin.com/MO/Saint-Louis/4866-Carter-Ave-63115/home/93733318,831.2024636671518,1
https://www.redfin.com/MO/Saint-Louis/1524-Deer-St-63113/home/93718743,786.1030471087114,1
https://www.redfin.com/MO/Saint-Louis/4319-California-Ave-63111/home/93705736,420.7231258262086,4
https://www.redfin.com/MO/Saint-Louis/4737-Beacon-Ave-63120/home/62724376,614.370147159088,1
https://www.redfin.com/MO/Saint-Louis/3819-Kossuth-Ave-63107/home/93715026,765.2944115220157,2
https://www.redfin.com/MO/Saint-Louis/5168-Vernon-Ave-63113/home/93752401,645.1193332636597,1
https://www.redfin.com/MO/Saint-Louis/2028-Destrehan-St-63107/home/93688743,494.0143588884915,4
https://www.redfin.com/MO/Saint-Louis/3615-Virginia-Ave-63118/home/93695713,667.2834437537604,1
https://www.redfin.com/MO/Saint-Louis/2349-S-Compton-Ave-63104/home/93691981,320.0370378181139,1
https://www.redfin.com/MO/Saint-Louis/4728-Primm-St-63116/home/93775511,1235.877712311043,0
https://www.redfin.com/MO/Saint-Louis/1131-Angelica-St-63107/home/93702897,507.1536294751396,2
https://www.redfin.com/MO/Saint-Louis/215-N-Sarah-St-63108/unit-11/home/182774033,372.25678103465197,5
https://www.redfin.com/MO/St-Louis/2231-Hickory-63104/home/173772914,977.9477774685126,1
https://www.redfin.com/MO/Saint-Louis/2630-S-11th-St-63118/home/93686926,449.4630421975886,1
https://www.redfin.com/MO/Saint-Louis/5306-Wilson-Ave-63110/home/178545804,595.1172266777301,1
https://www.redfin.com/MO/Saint-Louis/4461-Dewey-Ave-63116/home/93730857,538.278808063392,1
https://www.redfin.com/MO/Saint-Louis/4501-Oregon-Ave-63111/home/93706556,835.4502194005966,3
https://www.redfin.com/MO/Saint-Louis/5204-Cabanne-Ave-63113/home/93745396,343.4304032514286,1
https://www.redfin.com/MO/Saint-Louis/9139-Edna-St-63137/home/93782309,599.2711433688518,1
https://www.redfin.com/MO/Saint-Louis/5054-Fyler-Ave-63139/home/93777184,127.53637459728749,4
https://www.redfin.com/MO/Saint-Louis/5304-Wilson-Ave-63110/home/178545736,597.1121092350946,2
https://www.redfin.com/MO/Saint-Louis/2113-Boardman-St-63110/home/173620159,859.6734955087438,2
https://www.redfin.com/MO/Saint-Louis/6119-Alabama-Ave-63111/home/93709140,587.617208038095,1
https://www.redfin.com/MO/Saint-Louis/10102-Lookaway-Dr-63137/home/93785916,6186.087721296493,0
https://www.redfin.com/MO/Saint-Louis/6603-Villa-Ave-63139/home/93750101,634.6160057491305,4
https://www.redfin.com/MO/Saint-Louis/4107-Oleatha-Ave-63116/home/93728793,769.9581445764129,1
https://www.redfin.com/MO/Saint-Louis/3325-Itaska-St-63111/home/93707074,914.8023366487045,1
https://www.redfin.com/MO/Saint-Louis/5206-Morganford-Rd-63116/home/93773998,122.96498388409623,1
https://www.redfin.com/MO/Saint-Louis/3005-Lemp-Ave-63118/home/93698988,1248.2922857627832,0
https://www.redfin.com/MO/Saint-Louis/5327-West-Ave-63116/home/93761672,690.800792724426,1
https://www.redfin.com/MO/Saint-Louis/6832-Dale-Ave-63139/home/93740616,626.8276608375154,2
https://www.redfin.com/MO/Saint-Louis/2704-Stoddard-St-63106/home/93686858,278.00487575899626,8
https://www.redfin.com/MO/Saint-Louis/4316-Alma-Ave-63116/home/62709511,613.9408578954861,3
https://www.redfin.com/MO/Saint-Louis/4610-Lexington-Ave-63115/home/93735673,372.2016469691615,2
https://www.redfin.com/MO/Saint-Louis/5249-Vernon-Ave-63113/home/93710058,557.728083171612,2
https://www.redfin.com/MO/Saint-Louis/3963-Palm-St-63107/home/93753891,350.7848972183827,2
https://www.redfin.com/MO/Saint-Louis/5658-Maffitt-Ave-63112/home/93754248,379.91790904178373,1
https://www.redfin.com/MO/Saint-Louis/3616-Osceola-St-63116/home/93706464,702.2812362589403,2
https://www.redfin.com/MO/Saint-Louis/4129-Enright-Ave-63108/home/93745145,463.20754484760346,7
https://www.redfin.com/MO/Saint-Louis/4606-Wherry-Ave-63109/home/93753230,343.7046948918288,1
https://www.redfin.com/MO/Saint-Louis/2235-Missouri-Ave-63104/home/93690901,229.06879840315526,5
https://www.redfin.com/MO/Saint-Louis/2023-Sidney-St-63104/home/93671861,864.2164370577539,4
https://www.redfin.com/MO/Saint-Louis/5109-Cote-Brilliante-Ave-63113/home/93738127,280.3616031297162,1
https://www.redfin.com/MO/Saint-Louis/5052-Plover-Ave-63120/home/93759787,586.1433859911735,3
https://www.redfin.com/MO/Saint-Louis/8528-Riverview-Blvd-63147/home/62717280,997.9187285071973,1
https://www.redfin.com/MO/Saint-Louis/8508-Drury-Ln-63147/home/93732315,699.1333931624343,1
https://www.redfin.com/MO/Saint-Louis/8050-Morganford-Rd-63123/home/93784188,1320.229614208117,0
https://www.redfin.com/MO/Saint-Louis/1827-Kennett-Pl-63104/home/62712447,240.04002832174967,5
https://www.redfin.com/MO/Saint-Louis/11-Henrietta-Pl-63104/home/93700466,101.03008731526799,3
https://www.redfin.com/MO/Saint-Louis/4146-Concordia-Ave-63116/home/93770979,590.5810408638987,2
https://www.redfin.com/MO/Saint-Louis/4481-Vista-Ave-63110/home/93726085,533.4279240630896,5
https://www.redfin.com/MO/Saint-Louis/4025-Tholozan-Ave-63116/home/93728643,1067.4940546905118,0
https://www.redfin.com/MO/Saint-Louis/4095-Concordia-Ave-63116/home/93761979,556.2514284391646,2
https://www.redfin.com/MO/Saint-Louis/5046-Enright-Ave-63108/home/93744589,657.2704902220823,4
https://www.redfin.com/MO/Saint-Louis/4275-E-Ashland-Ave-63115/home/93735095,775.5239489762038,2
https://www.redfin.com/MO/Saint-Louis/6609-Pennsylvania-Ave-63111/home/93681591,685.9792781128477,1
https://www.redfin.com/MO/Saint-Louis/3743-Palm-St-63107/home/93702207,196.01073349431164,2
https://www.redfin.com/MO/Saint-Louis/4315-Oregon-Ave-63111/home/93705764,397.25146576667345,4
https://www.redfin.com/MO/Saint-Louis/3725-Minnesota-Ave-63118/home/93695864,218.8406123138387,1
https://www.redfin.com/MO/Saint-Louis/4101-W-Pine-Blvd-63108/unit-2/home/187671438,392.0926370152947,5
